date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:13:46	28094/28094	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Aug%202019%2016:48:28%20GMT	http://dontdumbbesmart.com/wp-content/plugins/jetpack/_inc/build/carousel/jetpack-carousel.min.js?ver=20190102	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/jetpack/_inc/build/carousel/jetpack-carousel.mincb8b.js	(from http://dontdumbbesmart.com/move-forward-not-backward/)
01:13:47	8053/8053	---M--	200	added ('OK')	application/javascript	date:Tue,%2006%20Aug%202019%2016:48:28%20GMT	http://dontdumbbesmart.com/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.min.js?ver=7.6	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/jetpack/_inc/build/sharedaddy/sharing.mine87d.js	(from http://dontdumbbesmart.com/move-forward-not-backward/)
01:13:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2031%20Aug%202019%2008:13:45%20GMT	http://dontdumbbesmart.com/move-forward-not-backward/?share=facebook	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/move-forward-not-backward/index5a58.html	(from http://dontdumbbesmart.com/move-forward-not-backward/)
01:13:48	38314/38314	---M-Z	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202019%2008:13:46%20GMT	http://dontdumbbesmart.com/move-forward-not-backward/?replytocom=5	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/move-forward-not-backward/index8e42.html	(from http://dontdumbbesmart.com/move-forward-not-backward/)
01:13:48	38320/38320	---M-Z	200	added ('OK')	text/html	date:Sat,%2031%20Aug%202019%2008:13:46%20GMT	http://dontdumbbesmart.com/move-forward-not-backward/?replytocom=6	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/move-forward-not-backward/index267f.html	(from http://dontdumbbesmart.com/move-forward-not-backward/)
01:13:49	2332/2332	---MC-	200	added ('OK')	application/json	date:Sat,%2031%20Aug%202019%2008:13:47%20GMT	http://dontdumbbesmart.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdontdumbbesmart.com%2Fmy-first-and-last-new-car%2F	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-json/oembed/1.0/embedcbf8.json	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:49	876/876	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2013%20Jul%202017%2022:57:22%20GMT	http://dontdumbbesmart.com/my-first-and-last-new-car/feed/	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/my-first-and-last-new-car/feed/index.html	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:50	2419/2419	---MC-	200	added ('OK')	text/xml	date:Sat,%2031%20Aug%202019%2008:13:48%20GMT	http://dontdumbbesmart.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdontdumbbesmart.com%2Fmy-first-and-last-new-car%2F&format=xml	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-json/oembed/1.0/embed4e45	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:50	125344/125344	---M--	200	added ('OK')	image/jpeg	etag:%22fa9f8167be22f1f3%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/Photo-Feb-24-07-57-01.jpg?resize=1024%2C439	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/Photo-Feb-24-07-57-01d9fa.jpg	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:51	210556/210556	---M--	200	added ('OK')	image/jpeg	etag:%22fa7ebc50bfeca9c5%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/IMG_20150804_184100.jpg?resize=1024%2C768	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/IMG_20150804_1841003895.jpg	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:51	2246/2246	---M--	200	added ('OK')	image/png	etag:%220bb59d7575c6188f%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/01-initial-purchase.png?resize=693%2C67	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/01-initial-purchaseae06.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:51	19480/19480	---M--	200	added ('OK')	image/gif	etag:%2264f93bab2bd5a134%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/dealer_image5.gif?resize=170%2C285	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/dealer_image5b4f4.gif	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:51	3948/3948	---M--	200	added ('OK')	image/png	etag:%22b9717be6d0cbaa39%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/Profit-statement.png?resize=347%2C117	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/Profit-statementa8f7.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2031%20Aug%202019%2008:13:51%20GMT	http://dontdumbbesmart.com/amazon-journey	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/amazon-journey.39.delayed	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:13:54	3255/3255	---M--	200	added ('OK')	image/png	etag:%22d29687dbd466b928%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/02-first-service-interval.png?resize=687%2C93	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/02-first-service-interval23e6.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:00	4066/4066	---M--	200	added ('OK')	image/png	etag:%223358f266d6a27245%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/03-second-service-interval.png?resize=689%2C119	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/03-second-service-interval968a.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	240731/240731	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Mar%202017%2023:00:59%20GMT	http://dontdumbbesmart.com/wp-content/uploads/2017/01/BlackStone-first-report.png	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/uploads/2017/01/BlackStone-first-report.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	82137/82137	---M--	200	added ('OK')	image/jpeg	etag:%220cc91ab3502c9db8%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/IMG_20150823_114525.jpg?resize=1024%2C482	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/IMG_20150823_1145253f78.jpg	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	132659/132659	---M--	200	added ('OK')	image/jpeg	etag:%22899ee5671c5507e0%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/Photo-Feb-24-07-59-43.jpg?resize=1024%2C496	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/Photo-Feb-24-07-59-43ed69.jpg	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	225511/225511	---M--	200	added ('OK')	image/png	etag:%2219ffe7a740d0e948%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/Sidewall-bulge.png?resize=1024%2C578	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/Sidewall-bulge23a9.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	17197/17197	---M--	200	added ('OK')	image/png	etag:%22e0aa1a204a73c48b%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/04-buyback-interval.png?resize=765%2C161	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/04-buyback-interval67b7.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	16739/16739	---M--	200	added ('OK')	image/png	etag:%22b272037e5f3af819%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/04-buyback-interval-not-including-income.png?resize=758%2C156	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/04-buyback-interval-not-including-incomeab56.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	0/-1	---M--	301	error ('')			http://dontdumbbesmart.com/amazon-journey	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/amazon-journey.42.delayed	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:12	142801/142801	---M--	200	added ('OK')	image/jpeg	etag:%225874272a78455439%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/Photo-Feb-24-07-58-07.jpg?resize=1024%2C589	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/Photo-Feb-24-07-58-07167b.jpg	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:13	30841/30841	---M--	200	added ('OK')	image/png	etag:%224ef5179a0c2793f2%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/Edmunds-Gold-TDI-TCO.png?resize=795%2C923	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/Edmunds-Gold-TDI-TCO33c0.png	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:13	186853/186853	---M--	200	added ('OK')	image/jpeg	etag:%227e192fd1c7e96471%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/11208031_829419647142356_801670712_n.jpg?resize=612%2C612	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/11208031_829419647142356_801670712_nfde0.jpg	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:16	191530/191530	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/css/loaders.css?ver=1.1.0	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/css/loadersf488.css	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2031%20Aug%202019%2008:14:13%20GMT	http://dontdumbbesmart.com/my-first-and-last-new-car/?share=facebook	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/my-first-and-last-new-car/index5a58.html	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:17	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2031%20Aug%202019%2008:14:13%20GMT	http://dontdumbbesmart.com/my-first-and-last-new-car/?share=twitter	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/my-first-and-last-new-car/index9a7b.html	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:17	7877/7877	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/css/tables.shortcode.css?ver=1.9.79	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/css/tables.shortcode4078.css	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:17	13588/13588	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/jquery.dataTables.min.css?ver=1.10.12	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/jquery.dataTables.minc739.css	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:17	3887/3887	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/responsive.dataTables.min.css?ver=2.0.2	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/responsive.dataTables.min4c56.css	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:18	328/328	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/fixedColumns.dataTables.min.css?ver=3.2.2	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/fixedColumns.dataTables.minee9a.css	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:18	268/268	---M--	200	added ('OK')	text/css	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/fixedHeader.dataTables.min.css?ver=3.1.2	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/css/lib/fixedHeader.dataTables.min0226.css	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:24	35533/35533	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/ruleJS/parser.js	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/ruleJS/parser.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:27	48894/48894	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/ruleJS/ruleJS.js	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/ruleJS/ruleJS.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:29	10644/10644	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.responsive.min.js?ver=2.0.2	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.responsive.min4c56.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:30	78442/78442	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/core.js?ver=1.9.79	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/core4078.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:31	6673/6673	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.fixedHeader.min.js?ver=3.2.2	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.fixedHeader.minee9a.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:32	16481/16481	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.fixedColumns.min.js?ver=3.2.2	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.fixedColumns.minee9a.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:32	5925/5925	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.customExtensions.js?ver=1.10.11	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/dataTables.customExtensionsbdad.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:33	134/134	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/js/tables.shortcode.js?ver=1.9.79	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/js/tables.shortcode4078.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:33	6753/6753	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/numeral.min.js?ver=1.9.79	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/numeral.min4078.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:33	1331/1331	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/app/assets/js/notify.js?ver=1.9.79	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/app/assets/js/notify4078.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:35	82945/82945	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/jquery.dataTables.min.js?ver=1.10.12	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Core/assets/js/lib/jquery.dataTables.minc739.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:14:36	2319/2319	---MC-	200	added ('OK')	application/json	date:Sat,%2031%20Aug%202019%2008:14:33%20GMT	http://dontdumbbesmart.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdontdumbbesmart.com%2Famazon-journey%2F	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-json/oembed/1.0/embedfa7c.json	(from http://dontdumbbesmart.com/amazon-journey/)
01:14:36	857/857	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2013%20Jul%202017%2022:57:22%20GMT	http://dontdumbbesmart.com/amazon-journey/feed/	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/amazon-journey/feed/index.html	(from http://dontdumbbesmart.com/amazon-journey/)
01:14:38	2406/2406	---MC-	200	added ('OK')	text/xml	date:Sat,%2031%20Aug%202019%2008:14:35%20GMT	http://dontdumbbesmart.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdontdumbbesmart.com%2Famazon-journey%2F&format=xml	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-json/oembed/1.0/embed3dbb	(from http://dontdumbbesmart.com/amazon-journey/)
01:14:39	16453/16453	---M--	200	added ('OK')	image/png	etag:%22bdd751df50081d4f%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/captain_hindsight.png?resize=300%2C112	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/captain_hindsight1ce9.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:14:45	13273/13273	---M--	200	added ('OK')	image/png	etag:%227729e85126e1d18a%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2009-01.png?resize=931%2C237	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2009-016f28.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:14:46	16330/16330	---M--	200	added ('OK')	image/png	etag:%224db5f18cd2cc8e9a%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2009-02.png?resize=929%2C331	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2009-028feb.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:14:52	15084/15084	---M--	200	added ('OK')	image/png	etag:%2249921c480efbf8b6%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2009-03.png?resize=929%2C271	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2009-035bf5.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:14:54	43530/43530	---M--	200	added ('OK')	image/png	etag:%22d6f7607779ccc742%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-01.png?resize=933%2C795	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-012139.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:00	15032/15032	---M--	200	added ('OK')	image/png	etag:%22576fc4ff50e6d49e%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-02.png?resize=935%2C273	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-0217b4.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:00	16139/16139	---M--	200	added ('OK')	image/png	etag:%22ee28f86f6615bf34%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-03.png?resize=927%2C275	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-03e73d.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:03	675039/675039	---M--	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202019%2015:54:12%20GMT	http://dontdumbbesmart.com/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/ruleJS/ruleJS.lib.full.js	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/wp-content/plugins/data-tables-generator-by-supsystic/src/SupsysticTables/Tables/assets/libraries/ruleJS/ruleJS.lib.full.js	(from http://dontdumbbesmart.com/my-first-and-last-new-car/)
01:15:03	14425/14425	---M--	200	added ('OK')	image/png	etag:%22cb093622397831a5%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-04.png?resize=937%2C273	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-046af4.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:04	12592/12592	---M--	200	added ('OK')	image/png	etag:%22200a89ba183d3306%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-05.png?resize=929%2C269	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-0591c2.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:04	12021/12021	---M--	200	added ('OK')	image/png	etag:%226b9fed0c3e4b91d6%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-06.png?resize=931%2C271	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-06083f.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:04	14270/14270	---M--	200	added ('OK')	image/png	etag:%22e7148aedc46742ba%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-07.png?resize=931%2C271	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-07083f.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:04	58039/58039	---M--	200	added ('OK')	image/png	etag:%22f176838ab4f58709%22	https://i1.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-08.png?resize=933%2C893	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-0848ac.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:05	11596/11596	---M--	200	added ('OK')	image/png	etag:%224bd412a56d5a4b4b%22	https://i0.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-09.png?resize=933%2C235	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-097cbb.png	(from http://dontdumbbesmart.com/amazon-journey/)
01:15:05	12596/12596	---M--	200	added ('OK')	image/png	etag:%2270df067e6e7a4548%22	https://i2.wp.com/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-10.png?resize=935%2C239	E:/Google%20Drive/DDBS/dontdumbbesmart.com/DDBS%20Archive/dontdumbbesmart.com/wp-content/uploads/2017/01/2010-109868.png	(from http://dontdumbbesmart.com/amazon-journey/)
